drugA,drugB,cell_line,tissue,sensitivity_A,sensitivity_B,loewe_score,synergy_label,drug_pair_hash,tissue_synergy_rate,sensitivity_diff,sensitivity_product
atm inhibitor,proteasome inhibitor,k562,soft tissue,2.091881941964144,1.5907515009003133,-6.597443465117573,0,5950820201884035970,0.13636363636363635,0.5011304410638306,3.327664338885724
parp inhibitor,il-2 inhibitor,ccrf-cem,pancreas,0.6439624779228672,1.0308037736291078,-1.3674847229641145,0,7569612642870353690,0.09259259259259259,0.3868412957062406,0.6637989523184425
parp inhibitor,pi3k inhibitor,k562,liver,0.3396951279419145,1.4663209868152989,-3.6484179265031127,0,-8208180957815537081,0.1527777777777778,1.1266258588733844,0.49810209522013726
egfr inhibitor,tnf-alpha inhibitor,sum-159,prostate,2.020874974984779,11.325075007210891,-2.276087367089919,0,-5464696504316062315,0.14516129032258066,9.304200032226113,22.886560671898057
tnf-alpha inhibitor,pdgfr inhibitor,a549,gastric,1.829095084921282,0.2905540666791509,-7.439838470466495,0,1750017167146967045,0.05172413793103448,1.538541018242131,0.5314510152667253
topoisomerase inhibitor,bcl-2 inhibitor,u251,endometrium,0.3953317872931474,2.250668597004573,-0.0564062148315134,0,901178825271070947,0.08196721311475409,1.8553368097114256,0.8897608390583783
histone deacetylase inhibitor,topoisomerase inhibitor,a549,colorectal,2.4425034276369773,1.0083653620495725,2.788081112839505,0,7489667101069128672,0.23529411764705882,1.4341380655874048,2.462935853116482
mtor inhibitor,proteasome inhibitor,colo-829,soft tissue,1.2145702305755586,0.2854552087000837,-6.130907398196491,0,2939475891595384475,0.13636363636363635,0.9291150218754749,0.34670539864985483
cdk4/6 inhibitor,atm inhibitor,hepg2,esophageal,2.20379892062243,0.3457013273473062,-2.6272866125226013,0,-6298332557227072545,0.045454545454545456,1.858097593275124,0.7618562120657348
pi3k inhibitor,parp inhibitor,colo-829,liver,3.632519281845581,5.962598120437668,4.632909935313526,0,1554449033385850301,0.1527777777777778,2.3300788385920868,21.659252642386047
tnf-alpha inhibitor,proteasome inhibitor,a375,breast,0.3720048744446024,4.233896354690996,-5.001373891739085,0,6687699755774314475,0.2318840579710145,3.8618914802463937,1.5750300818382839
flt3 inhibitor,pdgfr inhibitor,mda-mb-231,stomach,0.038661008241282,4.751214149805556,-1.0743048261435817,0,567751215809173253,0.06557377049180328,4.712553141564274,0.18368672940172823
alk inhibitor,ctla-4 inhibitor,sum-159,bone,3.020113754141812,9.543105097269024,-8.647064496996334,0,6749813556518498949,0.10416666666666667,6.522991343127211,28.82126296148301
cdk4/6 inhibitor,il-2 inhibitor,mda-mb-453,breast,1.8816660154384797,0.4671843723719194,-0.9097749628083528,0,926681915050419508,0.2318840579710145,1.4144816430665603,0.8790849564361966
microtubule stabilizer,atm inhibitor,k562,stomach,2.405544181756002,0.8783726749397677,-8.65552340043073,0,-1605452923006480102,0.06557377049180328,1.5271715068162344,2.112964277614814
nf-kappa-b inhibitor,pdgfr inhibitor,nalm-6,esophageal,3.642232074700217,2.2125976889339727,4.38853152985733,0,7188186554819654308,0.045454545454545456,1.4296343857662444,8.058794271042888
atm inhibitor,met inhibitor,kg-1,stomach,3.24718457755907,1.3225318240263813,0.7349397810846714,0,7347478725143913373,0.06557377049180328,1.924652753532689,4.294504942309532
flt3 inhibitor,protac degrader,mda-mb-453,soft tissue,6.484296423016382,1.0839087133403469,1.8223968220355964,0,8248164768163059345,0.13636363636363635,5.4003877096760355,7.028385392789101
proteasome inhibitor,tnf-alpha inhibitor,jimt-1,endometrium,1.5354616405525263,0.8857460287055204,0.5615654115745521,0,-808550406717020329,0.08196721311475409,0.6497156118470059,1.3600290503490635
nf-kappa-b inhibitor,flt3 inhibitor,colo-829,colorectal,1.3407983106552035,1.8017238997760012,-1.1540644588530142,0,6703255655536857509,0.23529411764705882,0.46092558912079773,2.415748361086768
her2 inhibitor,mcl-1 inhibitor,colo-829,prostate,1.027951827748881,1.7141267769584942,13.950338588534368,1,-8593460389126390844,0.14516129032258066,0.6861749492096132,1.7620397533677827
proteasome inhibitor,heat shock protein inhibitor,u87,gastric,0.3337415769212756,0.3521808232836884,2.875600696415937,0,-8638421230500933641,0.05172413793103448,0.018439246362412787,0.11753738332413126
flt3 inhibitor,topoisomerase inhibitor,colo-829,ovarian,1.7001037184423036,1.276332769311519,4.352535013145946,0,-1356607126900092782,0.13793103448275862,0.4237709491307846,2.1698980870762763
proteasome inhibitor,jak inhibitor,molt-4,colorectal,0.648726759385217,1.6125053389743549,5.656007649450295,1,4663789980980547026,0.23529411764705882,0.9637785795891379,1.0460753630441941
nf-kappa-b inhibitor,mcl-1 inhibitor,huh-7,bone,5.084415163802003,1.6892751848263603,11.906153123866364,1,-1295906599498181475,0.10416666666666667,3.3951399789756427,8.588976365565578
mcl-1 inhibitor,stat3 inhibitor,mv4-11,stomach,1.7502534522228943,0.4717160599164801,-1.250006350172237,0,-7310420995352467769,0.06557377049180328,1.2785373923064143,0.8256226623378009
nf-kappa-b inhibitor,dna-pkcs inhibitor,huh-7,esophageal,1.7970989874653651,2.7116963113171613,9.04519524458235,1,7934950039620346946,0.045454545454545456,0.9145973238517962,4.873186695381636
nf-kappa-b inhibitor,pdgfr inhibitor,nalm-6,melanoma,0.876776328331348,0.0510440573047854,-3.182759005669649,0,7188186554819654308,0.12903225806451613,0.8257322710265625,0.04475422114682467
kras inhibitor,egfr inhibitor,k562,head and neck,0.1067790893983377,0.8764886141589814,-6.860683577048202,0,6701288473775254012,0.11864406779661017,0.7697095247606437,0.093590656087907
met inhibitor,mcl-1 inhibitor,sum-159,ovarian,0.0645170430812096,3.030189568652909,11.696112565375175,1,-4604588479459236680,0.13793103448275862,2.965672525571699,0.19549887094501167
her2 inhibitor,heat shock protein inhibitor,mv4-11,urinary tract,1.1009880406268118,1.6597349437534448,-6.377406597159081,0,4712423576597630448,0.1,0.558746903126633,1.8273483236829569
heat shock protein inhibitor,pi3k inhibitor,zr-75-1,esophageal,0.1767126597335136,0.6053543652284757,-2.3541524259465225,0,8789263799291636604,0.045454545454545456,0.42864170549496217,0.10697377996081675
parp inhibitor,pdgfr inhibitor,ccrf-cem,renal,1.8671126336260515,2.374579614228945,-4.300600716103712,0,-3074149709543616302,0.0851063829787234,0.5074669806028933,4.433607597277739
bcl-2 inhibitor,flt3 inhibitor,k562,ovarian,4.2568099364629,1.6758416643098868,-3.2727215799604927,0,-6222392550696235419,0.13793103448275862,2.580968272153013,7.133739448572849
met inhibitor,ctla-4 inhibitor,hl60,ovarian,4.2897070903036285,3.181660325443592,4.709723293460744,0,4770388281051085060,0.13793103448275862,1.1080467648600365,13.648390856993126
braf inhibitor,microtubule stabilizer,sum-159,urinary tract,2.1520119562188165,2.656240999476924,-4.745914439960086,0,1211508488931241798,0.1,0.5042290432581074,5.716262389472959
atm inhibitor,egfr inhibitor,ovcar-3,soft tissue,0.4745656616187025,1.8837706026463967,-3.2172559095983813,0,-2374688673772859108,0.13636363636363635,1.4092049410276943,0.8939728423827492
dna-pkcs inhibitor,cdk4/6 inhibitor,pc-3,urinary tract,3.975502449308242,1.339555472520325,9.852556041472411,1,7413151423271512635,0.1,2.635946976787917,5.325406061988811
pd-l1 inhibitor,nf-kappa-b inhibitor,mv4-11,colorectal,4.344753549321048,0.2858527769504676,10.43405852198264,1,-1438100376089189705,0.23529411764705882,4.05890077237058,1.2419598672388221
nf-kappa-b inhibitor,pd-l1 inhibitor,kg-1,pancreas,0.4379385140144218,0.6058161854653805,1.6311427188874197,0,-7436076277385064522,0.09259259259259259,0.16787767145095872,0.2653102400285941
tnf-alpha inhibitor,mek inhibitor,caco-2,gastric,2.674445317139281,1.086351493256763,-1.4397523739203208,0,7075452425573426101,0.05172413793103448,1.588093823882518,2.905387663907815
jak inhibitor,egfr inhibitor,a549,colorectal,0.6752004821541354,1.8290809639429813,1.410572090658425,0,1577433254803282860,0.23529411764705882,1.1538804817888457,1.2349963487532518
pd-l1 inhibitor,kras inhibitor,sk-mel-2,esophageal,3.2454547788359838,1.4418914294526213,12.14119140924916,1,2230999420541256499,0.045454545454545456,1.8035633493833625,4.679593430279658
ctla-4 inhibitor,mtor inhibitor,sum-159,head and neck,11.783527968204703,0.679873133665769,-1.422568432259636,0,-1755667024997026284,0.11864406779661017,11.103654834538935,8.011304085381564
egfr inhibitor,flt3 inhibitor,sw480,gastric,0.060972034924047,0.0129706844667606,-6.195362884879367,0,-2211846111948475157,0.05172413793103448,0.0480013504572864,0.0007908490262961212
jak inhibitor,proteasome inhibitor,a549,gastric,4.553169418958063,1.371307540439471,-6.579072746499701,0,-8107430380677329831,0.05172413793103448,3.1818618785185926,6.243795557115598
alk inhibitor,topoisomerase inhibitor,molt-4,soft tissue,1.9490611089151264,0.6726972564963659,-9.82710978920522,0,-1759514836141478714,0.13636363636363635,1.2763638524187604,1.31112806071097
mcl-1 inhibitor,topoisomerase inhibitor,hepg2,bone,7.252381723441355,2.653096867599448,9.691774960927717,1,2833266058057307455,0.10416666666666667,4.599284855841907,19.241271233097745
protac degrader,cdk4/6 inhibitor,k562,prostate,1.2510126440267877,0.0484752760185007,-5.3609783275045695,0,2232568665156757308,0.14516129032258066,1.202537368008287,0.060643183221832896
kras inhibitor,pdgfr inhibitor,zr-75-1,liver,3.7597121426573454,1.7581238645753363,-8.246818591135915,0,-2958704257929692014,0.1527777777777778,2.001588278082009,6.61003964193955
il-2 inhibitor,bcl-2 inhibitor,sk-mel-2,renal,0.1288510680513687,5.676576474346846,4.787876606164062,0,7676156244864681127,0.0851063829787234,5.547725406295477,0.731432941594864
histone deacetylase inhibitor,microtubule stabilizer,sw480,melanoma,0.8167759011420681,0.3833122180336847,-5.37051027214074,0,-1760551731529098494,0.12903225806451613,0.4334636831083834,0.3130801823032277
mek inhibitor,bcl-2 inhibitor,a549,breast,0.1387356072830493,1.2759907444939356,-8.045140799465077,0,3852533554622930488,0.2318840579710145,1.1372551372108863,0.17702535082491633
pi3k inhibitor,her2 inhibitor,k562,prostate,7.405399713194938,0.1917490600376132,-7.013765307580634,0,2050348445366076751,0.14516129032258066,7.213650653157325,1.4199784342079396
microtubule stabilizer,jak inhibitor,a375,esophageal,3.396253106181459,1.9652986821289529,-1.184451574877853,0,3224177145850252198,0.045454545454545456,1.430954424052506,6.674651753754784
stat3 inhibitor,parp inhibitor,jimt-1,esophageal,3.82849730973428,1.5993798143798408,-9.039347142028172,0,8958523717680568121,0.045454545454545456,2.2291174953544393,6.123221316596533
mcl-1 inhibitor,histone deacetylase inhibitor,sk-mel-2,esophageal,5.560120535585934,1.0463549367425338,2.9365119521173533,0,157099509694297312,0.045454545454545456,4.513765598843401,5.817859571293883
heat shock protein inhibitor,pd-l1 inhibitor,caco-2,pancreas,0.1778886393746417,1.473684185391598,4.42249518855721,0,-533598072967909812,0.09259259259259259,1.2957955460169563,0.2621516746072386
pd-l1 inhibitor,mcl-1 inhibitor,nalm-6,breast,0.9742103574420438,4.5378105288617645,-6.298788689989287,0,-5395088392674602478,0.2318840579710145,3.5636001714197207,4.420782017326689
kras inhibitor,braf inhibitor,pc-3,urinary tract,0.147368192713682,0.4370442489310926,-3.2485709711371094,0,7279838480199910050,0.1,0.2896760562174106,0.06440642110088367
topoisomerase inhibitor,tnf-alpha inhibitor,a431,liver,0.4734535276100254,0.0456459718600016,-9.667983234557544,0,6234983537308964322,0.1527777777777778,0.4278075557500238,0.02161124639830571
microtubule stabilizer,pd-l1 inhibitor,mda-mb-231,stomach,0.5210828739528158,3.956152331618541,-0.389346629091678,0,-5448223150925320721,0.06557377049180328,3.4350694576657252,2.061483226754923
braf inhibitor,pi3k inhibitor,a2780,prostate,1.266390364339936,1.7213198575291382,-3.791109129211167,0,3740035106052693739,0.14516129032258066,0.4549294931892023,2.179862881521892
parp inhibitor,cdk4/6 inhibitor,a375,gastric,0.6254860967991647,4.426557719206009,-5.949123008476665,0,8156530815432640362,0.05172413793103448,3.8010716224068446,2.7687503100423796
braf inhibitor,stat3 inhibitor,jimt-1,head and neck,0.2128957839806266,1.8173656084406764,5.751429531775866,1,6616880783482223346,0.11864406779661017,1.6044698244600497,0.3869094759884063
mcl-1 inhibitor,mek inhibitor,u87,renal,0.3666227067879234,3.323158816672084,-0.1896538351185928,0,-1696002074752442831,0.0851063829787234,2.9565361098841607,1.218345480454472
il-2 inhibitor,topoisomerase inhibitor,pc-3,colorectal,0.3186376718259087,1.1230920710735472,-3.756744534515283,0,7138797500719916525,0.23529411764705882,0.8044543992476385,0.35785944277301307
bcl-2 inhibitor,egfr inhibitor,colo-829,liver,7.229533665998486,2.771468486336635,-7.30511066455132,0,7354090586686143866,0.1527777777777778,4.458065179661851,20.036424726224567
mtor inhibitor,pi3k inhibitor,ovcar-3,lung,2.848345608603109,4.8846478097401205,0.33663622230236,0,-5247983409776273445,0.2826086956521739,2.0363022011370115,13.913165138446066
atm inhibitor,mek inhibitor,caco-2,lung,6.869185622368582,1.6978388461896128,-1.523915754449595,0,-8004506976129771484,0.2826086956521739,5.17134677617897,11.662770191344551
proteasome inhibitor,stat3 inhibitor,nalm-6,renal,1.1587103712945028,0.3988177962125471,2.8800808239424427,0,-2638486873236116965,0.0851063829787234,0.7598925750819557,0.4621143167282958
histone deacetylase inhibitor,heat shock protein inhibitor,a431,ovarian,0.6524812655643751,0.6261299942546554,-8.237861516852607,0,5990970410174428550,0.13793103448275862,0.026351271309719704,0.4085380910590925
parp inhibitor,topoisomerase inhibitor,molt-4,endometrium,3.2018802146369403,0.4429014122145893,1.7849990291668425,0,114544069587661514,0.08196721311475409,2.758978802422351,1.418117268804653
heat shock protein inhibitor,pd-l1 inhibitor,hepg2,melanoma,0.7898039441005366,0.5670003976291037,0.1027518022588847,0,-533598072967909812,0.12903225806451613,0.22280354647143286,0.44781915035403863
heat shock protein inhibitor,pd-l1 inhibitor,mcf-7,liver,0.7115888739842574,0.7317642558294747,9.371481050450344,1,-533598072967909812,0.1527777777777778,0.020175381845217277,0.520715302827624
bcl-2 inhibitor,mcl-1 inhibitor,k562,gastric,0.5292492139763533,1.619963372815338,0.4223109480758111,0,-7955693348809813892,0.05172413793103448,1.0907141588389848,0.8573643417329998
pd-l1 inhibitor,egfr inhibitor,huh-7,liver,0.2777862896938434,1.7734232260072749,-3.376790666802544,0,-5981634515749138605,0.1527777777777778,1.4956369363134314,0.49263265800944717
braf inhibitor,heat shock protein inhibitor,mewo,breast,0.5926736635124684,1.1119938033674177,13.713335923402823,1,7266514123397159485,0.2318840579710145,0.5193201398549493,0.6590494412449309
mek inhibitor,pdgfr inhibitor,mda-mb-453,esophageal,0.8780016383423299,1.9112109539649484,-7.87582974073151,0,6186083175926584078,0.045454545454545456,1.0332093156226185,1.678046348799032
met inhibitor,ctla-4 inhibitor,ccrf-cem,breast,2.241680262698221,0.1701899030742044,11.077627687434244,1,4770388281051085060,0.2318840579710145,2.0714903596240166,0.3815113466319673
egfr inhibitor,dna-pkcs inhibitor,zr-75-1,bone,0.1292153771273282,0.1837662393060301,-4.270299318055811,0,6911211146994949127,0.10416666666666667,0.05455086217870189,0.02374542391519952
braf inhibitor,jak inhibitor,rs4-11,bone,0.472728470549683,0.377072360106581,4.352220058863166,0,-7669782208168774298,0.10416666666666667,0.09565611044310196,0.17825284007974335
atm inhibitor,stat3 inhibitor,zr-75-1,liver,3.3112112595127976,1.459943924349577,-5.050376570645853,0,-9161022198225786277,0.1527777777777778,1.8512673351632205,4.834182760563619
tnf-alpha inhibitor,bcl-2 inhibitor,a2780,pancreas,0.3178084082488657,0.4815834329438416,4.432788642377002,0,1307739276039055708,0.09259259259259259,0.1637750246949759,0.15305126426290663
topoisomerase inhibitor,jak inhibitor,a431,soft tissue,0.8390625889351182,0.6661523493254228,8.672777012807092,1,-2688179656599469281,0.13636363636363635,0.17291023960969543,0.5589435148502004
alk inhibitor,stat3 inhibitor,hepg2,stomach,3.9999143640734847,1.022694306721135,-5.944251470340155,0,-7838277051982917773,0.06557377049180328,2.9772200573523495,4.090689647510041
nf-kappa-b inhibitor,atm inhibitor,u87,pancreas,0.3366605327033975,3.341202926503655,2.053126652396415,0,964660430433634265,0.09259259259259259,3.0045423938002576,1.1248511571068713
bcl-2 inhibitor,cdk4/6 inhibitor,sk-mel-2,gastric,0.1727217276780792,0.0279182251284752,4.93406302705259,0,-1055436754500667759,0.05172413793103448,0.144803502549604,0.004822084077895801
kras inhibitor,histone deacetylase inhibitor,a431,stomach,1.325383367074683,2.096097796540102,-6.210054967430764,0,-7892951919330485805,0.06557377049180328,0.7707144294654191,2.778133155296145
kras inhibitor,tnf-alpha inhibitor,k562,prostate,0.7202747518555784,2.210527910310044,-3.4483424601502053,0,-5969570716928840929,0.14516129032258066,1.4902531584544656,1.5921874420683975
alk inhibitor,microtubule stabilizer,colo-829,breast,1.6575139865625437,3.2054786002018223,-2.1972889514986047,0,-1582830887740133776,0.2318840579710145,1.5479646136392786,5.313125613461445
egfr inhibitor,cdk4/6 inhibitor,ccrf-cem,breast,3.257291316346257,5.398763929908591,11.141688503188927,1,6503610726928585056,0.2318840579710145,2.1414726135623336,17.585346867894646
atm inhibitor,il-2 inhibitor,hepg2,stomach,0.2950253262694379,0.0406867588090528,-9.771027405309551,0,-5026013280367670268,0.06557377049180328,0.2543385674603851,0.012003624292486728
